dataset,seed,model,config_index,params_json,error,val_macro_f1,val_accuracy,val_brier,val_ece,val_fit_time_sec
kc1,47,MLP,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.5578736391381588,0.8364928909952607,0.24321305471363464,0.06653223396420853,0.1105083329603076
kc1,47,MLP,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.6107955924469686,0.8649289099526066,0.22519036033180476,0.08017398654026002,0.05950362503062934
kc1,47,MLP,4,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,0.5857329842931938,0.8578199052132701,0.21430085340018476,0.038652336984932346,0.1261024159612134
kc1,47,MLP,5,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",,0.5600893521965749,0.8507109004739336,0.22200941404812347,0.030975973255342338,0.046438332996331155
kc1,47,MLP,6,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.6191757832908507,0.8649289099526066,0.22565103056188665,0.08228551140866026,0.042089167051017284
kc1,47,MLP,7,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.5974213691026827,0.8436018957345972,0.3484787656479787,0.22921856401993698,0.06240508297923952
kc1,47,MLP,8,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}",,0.583504152811309,0.8459715639810427,0.3478520972244964,0.23249794760511378,0.057450959109701216
kc1,47,MLP,9,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0003}",,0.5784215784215785,0.8601895734597157,0.21476910779098818,0.02490594680575526,0.18889066600240767
kc1,47,MLP,10,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0001}",,0.5517406798245614,0.8530805687203792,0.2172878717185357,0.06099667931932576,0.12065645796246827
kc1,47,MLP,11,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.6191757832908507,0.8649289099526066,0.22565106504217866,0.08228558438442854,0.04477749997749925
kc1,47,MLP,12,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0003}",,0.59034612037223,0.8625592417061612,0.21472871107250155,0.026545488024807194,0.19960225000977516
spambase,11,Logistic Regression,1,"{""C"": 0.05, ""class_weight"": null}",,0.9150546006268592,0.9195652173913044,0.13299402819350192,0.04492807728875162,0.01038300001528114
spambase,11,Logistic Regression,2,"{""C"": 20.0, ""class_weight"": null}",,0.9224971382415176,0.9260869565217391,0.11552947808037246,0.02637147792774138,0.015522707952186465
spambase,11,Logistic Regression,3,"{""C"": 5.0, ""class_weight"": null}",,0.922420634920635,0.9260869565217391,0.11623640002011285,0.024143275876710793,0.014199833036400378
spambase,11,Logistic Regression,4,"{""C"": 0.01, ""class_weight"": ""balanced""}",,0.9151958055107978,0.9184782608695652,0.15973131165483503,0.09245889515621378,0.00995962496381253
spambase,11,Logistic Regression,5,"{""C"": 1.0, ""class_weight"": null}",,0.9176922006401718,0.9217391304347826,0.11777529228535945,0.02473284844843106,0.02162250003311783
spambase,11,Logistic Regression,6,"{""C"": 5.0, ""class_weight"": ""balanced""}",,0.9264372114536523,0.9293478260869565,0.12183128339501437,0.031749069916750756,0.01607858296483755
spambase,11,Logistic Regression,7,"{""C"": 0.2, ""class_weight"": null}",,0.9140421492452526,0.9184782608695652,0.12520214229440124,0.03332606564201264,0.010437457938678563
spambase,11,Logistic Regression,8,"{""C"": 0.2, ""class_weight"": ""balanced""}",,0.9264372114536523,0.9293478260869565,0.1289332326337025,0.04845911902360043,0.01102529198396951
spambase,11,Logistic Regression,9,"{""C"": 20.0, ""class_weight"": ""balanced""}",,0.9242415862563127,0.9271739130434783,0.12108439193934566,0.03349431131502257,0.014294166932813823
spambase,11,Logistic Regression,10,"{""C"": 0.05, ""class_weight"": ""balanced""}",,0.9220491208422821,0.925,0.13660914752600908,0.055657440362706825,0.00992429198231548
spambase,11,Logistic Regression,11,"{""C"": 1.0, ""class_weight"": ""balanced""}",,0.9286360698125404,0.9315217391304348,0.12360197217462006,0.041352585013254915,0.012086583999916911
spambase,11,Logistic Regression,12,"{""C"": 0.01, ""class_weight"": null}",,0.905567322087533,0.9108695652173913,0.15493365884588298,0.07940651848034318,0.008797083050012589
spambase,11,Random Forest,1,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9317477039037346,0.9347826086956522,0.09530105352015299,0.028734633193083718,0.348384500015527
spambase,11,Random Forest,2,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9419012841896455,0.9445652173913044,0.09918166085568202,0.061814528816194696,0.18873245792929083
spambase,11,Random Forest,3,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.944287283832066,0.9467391304347826,0.08890693614459304,0.05225020682715617,0.19463845796417445
spambase,11,Random Forest,4,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9418442511703659,0.9445652173913044,0.09086116501842764,0.05452065118203456,0.17883970797993243
spambase,11,Random Forest,5,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9407909067506287,0.9434782608695652,0.09915461022576356,0.06324437078061944,0.177102959016338
spambase,11,Random Forest,6,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9477724299642107,0.95,0.08954867055983669,0.0577349509608011,0.17957799998112023
spambase,11,Random Forest,7,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9376410317081798,0.9402173913043478,0.09133976442071111,0.0353176622698171,0.3270075840409845
spambase,11,Random Forest,8,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9284372881732618,0.9315217391304348,0.10328296805352385,0.036998768396590616,0.2945791659876704
spambase,11,Random Forest,9,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9388029622913905,0.941304347826087,0.0907601699006978,0.023244444444444484,0.3388387910090387
spambase,11,Random Forest,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9270561301096636,0.9304347826086956,0.1058243990547483,0.026584103950166423,0.2953863749280572
spambase,11,Random Forest,11,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9443922933738261,0.9467391304347826,0.0833653411164788,0.04812898550724625,0.1918611250584945
spambase,11,Random Forest,12,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9351291170558218,0.9380434782608695,0.0982472807936842,0.02383324965770326,0.3035289580002427
spambase,11,Extra Trees,1,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9427835077192511,0.9456521739130435,0.1003583402459725,0.0822941273396557,0.1500877500511706
spambase,11,Extra Trees,2,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9297128522028608,0.933695652173913,0.14174382082367726,0.13286850892062813,0.12991566699929535
spambase,11,Extra Trees,3,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9473608271017111,0.95,0.11176305948611315,0.10514239828581312,0.14627329097129405
spambase,11,Extra Trees,4,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9004317594675773,0.907608695652174,0.18035483283477804,0.16110563166515876,0.13132225000299513
spambase,11,Extra Trees,5,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9416091822423219,0.9445652173913044,0.13144222711602016,0.13240372679220835,0.13064500002656132
spambase,11,Extra Trees,6,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9532931892504993,0.9554347826086956,0.0926537700619614,0.07806143289171251,0.13029479200486094
spambase,11,Extra Trees,7,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9488352606621013,0.9510869565217391,0.08077475214229267,0.04181546080568227,0.1672132909297943
spambase,11,Extra Trees,8,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9487861450440699,0.9510869565217391,0.0971553190509892,0.0704966764871753,0.16485479089897126
spambase,11,Extra Trees,9,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.95133538603857,0.9532608695652174,0.07952802536231884,0.036451086956521814,0.1775580410612747
spambase,11,Extra Trees,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.931052055697948,0.9347826086956522,0.11378521488547233,0.08810838750009084,0.1507402079878375
spambase,11,Extra Trees,11,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.952402304004415,0.9543478260869566,0.08247269927536233,0.051099637681159354,0.13922216603532434
spambase,11,Extra Trees,12,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9392564521333119,0.9423913043478261,0.10381163860917053,0.08196153990426283,0.1424476660322398
spambase,11,HistGradientBoosting,1,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9444947209653092,0.9467391304347826,0.08322159473439757,0.019234034853133866,0.48549462493974715
spambase,11,HistGradientBoosting,2,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9455524649346039,0.9478260869565217,0.07806377896464511,0.016400406595839943,0.9385299169225618
spambase,11,HistGradientBoosting,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.9420682809021643,0.9445652173913044,0.08221341899528538,0.02371324750912891,0.3783909999765456
spambase,11,HistGradientBoosting,4,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9432309021350117,0.9456521739130435,0.08423267178296381,0.022769754372600294,0.4503482080763206
spambase,11,HistGradientBoosting,5,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9443922933738261,0.9467391304347826,0.08336712310418778,0.013638595483050329,0.4232109999284148
spambase,11,HistGradientBoosting,6,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9385729335133611,0.941304347826087,0.0960479913754678,0.05024140742193979,0.38379008299671113
spambase,11,HistGradientBoosting,7,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.9374653185870128,0.9402173913043478,0.0918719126890924,0.0486114712900996,0.5266995830461383
spambase,11,HistGradientBoosting,8,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9512912857450673,0.9532608695652174,0.07400411445260408,0.02026501449395002,0.4382164999842644
spambase,11,HistGradientBoosting,9,"{""learning_rate"": 0.1, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9512466247900314,0.9532608695652174,0.0751966598311546,0.011632827185524698,0.41380537499208003
spambase,11,HistGradientBoosting,10,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9443401130236481,0.9467391304347826,0.08161119467561516,0.017578493814449286,0.7906804169761017
spambase,11,HistGradientBoosting,11,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9409044193216856,0.9434782608695652,0.09079362802816833,0.039913330576422136,0.9992600420955569
spambase,11,HistGradientBoosting,12,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9433876811594203,0.9456521739130435,0.08107315622970772,0.016481430706090552,1.0980763329425827
spambase,11,MLP,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.9278701662993388,0.9315217391304348,0.11832435345734824,0.043793413196256244,0.37105941702611744
spambase,11,MLP,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.9443401130236481,0.9467391304347826,0.09025992450174193,0.01968387824018842,0.19882425002288073
spambase,11,MLP,3,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.9453981631229877,0.9478260869565217,0.08569735632061769,0.018965118757382007,0.42065774998627603
spambase,11,MLP,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.9443401130236481,0.9467391304347826,0.09024493809946849,0.019712785801895834,0.1763307920191437
spambase,11,MLP,5,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.9453981631229877,0.9478260869565217,0.08566986239899764,0.019358085849864256,0.42824308294802904
spambase,11,MLP,6,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",,0.9465612722470838,0.9489130434782609,0.08184772329953517,0.007580021615966721,0.22220024990383536
spambase,11,MLP,7,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.9163343585987126,0.9206521739130434,0.13358555376504627,0.0619202355769036,0.2514637908898294
spambase,11,MLP,8,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0001}",,0.9372207657825878,0.9402173913043478,0.09889303400660816,0.02063496346479204,0.6685465410118923
spambase,11,MLP,9,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}",,0.9466119451451318,0.9489130434782609,0.08080538196770023,0.012543589988478663,0.40808533306699246
spambase,11,MLP,10,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.9278701662993388,0.9315217391304348,0.11832772814006534,0.04379557650559583,0.32383837504312396
spambase,11,MLP,11,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.9163343585987126,0.9206521739130434,0.1335859435183656,0.06192137273965233,0.2625267500989139
spambase,11,MLP,12,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}",,0.9466119451451318,0.9489130434782609,0.08078109445666815,0.01295093989678772,0.4119832080323249
spambase,17,Logistic Regression,1,"{""C"": 5.0, ""class_weight"": null}",,0.898612044958401,0.9032608695652173,0.1435701304631619,0.03173014222359168,0.014021874987520278
spambase,17,Logistic Regression,2,"{""C"": 0.2, ""class_weight"": null}",,0.9019816748348605,0.9065217391304348,0.13558081446284956,0.029861759973232573,0.009163749986328185
spambase,17,Logistic Regression,3,"{""C"": 1.0, ""class_weight"": null}",,0.9031688069827425,0.907608695652174,0.13724486052299564,0.03618082838053442,0.011021709069609642
spambase,17,Logistic Regression,4,"{""C"": 20.0, ""class_weight"": ""balanced""}",,0.9030539476844206,0.9065217391304348,0.15187044364536462,0.036874391183061614,0.013270291965454817
spambase,17,Logistic Regression,5,"{""C"": 0.01, ""class_weight"": ""balanced""}",,0.9057189669584242,0.9097826086956522,0.16176521905780697,0.08616869607439169,0.008082750020548701
spambase,17,Logistic Regression,6,"{""C"": 0.01, ""class_weight"": null}",,0.8913873482839,0.8978260869565218,0.15806041982810765,0.07164687054445457,0.007770500029437244
spambase,17,Logistic Regression,7,"{""C"": 20.0, ""class_weight"": null}",,0.897522723222242,0.9021739130434783,0.1466863136032268,0.036527014573746575,0.013395207934081554
spambase,17,Logistic Regression,8,"{""C"": 1.0, ""class_weight"": ""balanced""}",,0.9098176257529493,0.9130434782608695,0.13959002302532922,0.024470876307111658,0.011298291035927832
spambase,17,Logistic Regression,9,"{""C"": 5.0, ""class_weight"": ""balanced""}",,0.9086512825227544,0.9119565217391304,0.1453164920633696,0.03175632121905921,0.013221665984019637
spambase,17,Logistic Regression,10,"{""C"": 0.05, ""class_weight"": null}",,0.8978898312588308,0.9032608695652173,0.14110275431011296,0.043863138745133715,0.008411207934841514
spambase,17,Logistic Regression,11,"{""C"": 0.2, ""class_weight"": ""balanced""}",,0.9096617717094055,0.9130434782608695,0.1395457750207388,0.03830578913249302,0.009169457945972681
spambase,17,Logistic Regression,12,"{""C"": 0.05, ""class_weight"": ""balanced""}",,0.9108298540863311,0.9141304347826087,0.1443002937837619,0.048915033970499684,0.008655125042423606
spambase,17,Random Forest,1,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9371577675359014,0.9402173913043478,0.09168701609815923,0.05772328141006887,0.1812442080117762
spambase,17,Random Forest,2,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9373445221653041,0.9402173913043478,0.09200667549651101,0.029309299516908194,0.3382484170142561
spambase,17,Random Forest,3,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9336964949601383,0.9369565217391305,0.0991281369212122,0.04355511428060612,0.316886292072013
spambase,17,Random Forest,4,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9465099737126952,0.9489130434782609,0.08418749345101165,0.054352010006901263,0.18968216702342033
spambase,17,Random Forest,5,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9396229031774748,0.9423913043478261,0.09320027794432087,0.03551564247122108,0.3515138749498874
spambase,17,Random Forest,6,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9383928571428571,0.941304347826087,0.09178028343722307,0.029225474666843783,0.38210545806214213
spambase,17,Random Forest,7,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9441796652018163,0.9467391304347826,0.09009014094801118,0.06602903400934777,0.19276783301029354
spambase,17,Random Forest,8,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9336964949601383,0.9369565217391305,0.09934611204150777,0.04420426020791515,0.30720312509220093
spambase,17,Random Forest,9,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9314101672001431,0.9347826086956522,0.10091262073334795,0.04487468250989671,0.30769808299373835
